date,Leave,clicks,conversions,sales
2022-11-02,90.0,1,0,0.0
2022-11-02,93.0,2,0,0.0
2022-11-02,97.0,0,0,0.0
2022-11-02,105.0,0,0,0.0
2022-11-02,106.0,0,0,0.0
2022-11-02,107.0,0,0,0.0
2022-11-02,111.0,1,0,0.0
2022-11-02,112.0,0,0,0.0
2022-11-02,115.0,3,0,0.0
2022-11-02,128.0,1,0,0.0
2022-11-02,137.0,0,0,0.0
2022-11-02,152.0,1,0,0.0
2022-11-02,156.0,0,0,0.0
2022-11-02,162.0,1,0,0.0
2022-11-02,167.0,0,0,0.0
2022-11-02,175.0,0,0,0.0
2022-11-02,180.0,1,1,15.94
2022-11-02,187.0,1,0,0.0
2022-11-02,188.0,0,0,0.0
2022-11-02,189.0,0,0,0.0
2022-11-02,190.0,0,0,0.0
2022-11-02,199.0,0,0,0.0
2022-11-03,6.0,0,0,0.0
2022-11-03,11.0,0,0,0.0
2022-11-03,18.0,0,0,0.0
2022-11-03,19.0,0,0,0.0
2022-11-03,24.0,1,0,0.0
2022-11-03,28.0,1,0,0.0
2022-11-03,29.0,3,0,0.0
2022-11-03,32.0,0,0,0.0
2022-11-03,34.0,0,0,0.0
2022-11-03,42.0,0,0,0.0
2022-11-03,47.0,0,0,0.0
2022-11-03,50.0,2,2,31.88
2022-11-03,58.0,0,0,0.0
2022-11-03,67.0,0,0,0.0
2022-11-03,70.0,0,0,0.0
2022-11-03,71.0,0,0,0.0
2022-11-03,78.0,1,0,0.0
2022-11-03,84.0,1,0,0.0
2022-11-03,90.0,2,2,26.98
2022-11-03,93.0,0,0,0.0
2022-11-03,97.0,0,0,0.0
2022-11-03,105.0,2,0,0.0
2022-11-03,106.0,2,0,0.0
2022-11-03,107.0,1,1,13.49
2022-11-03,111.0,0,0,0.0
2022-11-03,112.0,0,0,0.0
2022-11-03,115.0,3,0,0.0
2022-11-03,128.0,0,0,0.0
2022-11-03,137.0,0,0,0.0
2022-11-03,152.0,1,0,0.0
2022-11-03,162.0,2,1,13.49
2022-11-03,167.0,0,0,0.0
2022-11-03,175.0,0,0,0.0
2022-11-03,180.0,1,0,0.0
2022-11-03,187.0,0,0,0.0
2022-11-03,188.0,0,0,0.0
2022-11-03,189.0,0,0,0.0
2022-11-03,190.0,0,0,0.0
2022-11-03,199.0,0,0,0.0
2022-11-04,6.0,2,1,15.94
2022-11-04,11.0,0,0,0.0
2022-11-04,18.0,1,0,0.0
2022-11-04,19.0,1,0,0.0
2022-11-04,24.0,0,0,0.0
2022-11-04,28.0,0,0,0.0
2022-11-04,29.0,0,0,0.0
2022-11-04,32.0,0,0,0.0
2022-11-04,34.0,1,0,0.0
2022-11-04,42.0,0,0,0.0
2022-11-04,47.0,0,0,0.0
2022-11-04,50.0,0,0,0.0
2022-11-04,58.0,2,0,0.0
2022-11-04,67.0,0,0,0.0
2022-11-04,71.0,0,0,0.0
2022-11-04,78.0,1,0,0.0
2022-11-04,84.0,0,0,0.0
2022-11-04,90.0,4,0,0.0
2022-11-04,93.0,0,0,0.0
2022-11-04,97.0,0,0,0.0
2022-11-04,105.0,1,1,13.49
2022-11-04,106.0,0,0,0.0
2022-11-04,107.0,0,0,0.0
2022-11-04,111.0,0,0,0.0
2022-11-04,112.0,0,0,0.0
2022-11-04,115.0,1,0,0.0
2022-11-04,128.0,0,0,0.0
2022-11-04,137.0,0,0,0.0
2022-11-04,152.0,0,0,0.0
2022-11-04,156.0,1,0,0.0
2022-11-04,162.0,0,0,0.0
2022-11-04,167.0,2,0,0.0
2022-11-04,175.0,0,0,0.0
2022-11-04,180.0,0,0,0.0
2022-11-04,187.0,2,0,0.0
2022-11-04,188.0,0,0,0.0
2022-11-04,189.0,1,0,0.0
2022-11-04,190.0,0,0,0.0
2022-11-04,199.0,1,0,0.0
2022-11-05,6.0,1,0,0.0
2022-11-05,11.0,0,0,0.0
2022-11-05,18.0,0,0,0.0
2022-11-05,19.0,2,0,0.0
2022-11-05,24.0,1,0,0.0
2022-11-05,28.0,0,0,0.0
2022-11-05,29.0,2,0,0.0
2022-11-05,32.0,0,0,0.0
2022-11-05,34.0,2,0,0.0
2022-11-05,42.0,0,0,0.0
2022-11-05,47.0,0,0,0.0
2022-11-05,50.0,0,0,0.0
2022-11-05,58.0,1,0,0.0
2022-11-05,67.0,0,0,0.0
2022-11-05,71.0,0,0,0.0
2022-11-05,78.0,0,0,0.0
2022-11-05,84.0,0,0,0.0
2022-11-05,90.0,3,0,0.0
2022-11-05,93.0,1,1,15.94
2022-11-05,97.0,0,0,0.0
2022-11-05,105.0,1,1,15.94
2022-11-05,106.0,1,0,0.0
2022-11-05,107.0,0,0,0.0
2022-11-05,111.0,0,0,0.0
2022-11-05,112.0,0,0,0.0
2022-11-05,115.0,0,0,0.0
2022-11-05,128.0,0,0,0.0
2022-11-05,137.0,1,0,0.0
2022-11-05,152.0,0,0,0.0
2022-11-05,162.0,0,0,0.0
2022-11-05,167.0,0,0,0.0
2022-11-05,175.0,0,0,0.0
2022-11-05,180.0,0,0,0.0
2022-11-05,187.0,1,0,0.0
2022-11-05,188.0,0,0,0.0
2022-11-05,189.0,2,1,13.49
2022-11-05,190.0,0,0,0.0
2022-11-05,199.0,0,0,0.0
2022-11-06,6.0,1,0,0.0
2022-11-06,11.0,0,0,0.0
2022-11-06,18.0,0,0,0.0
2022-11-06,19.0,0,0,0.0
2022-11-06,24.0,0,0,0.0
2022-11-06,28.0,0,0,0.0
2022-11-06,29.0,0,0,0.0
2022-11-06,32.0,0,0,0.0
2022-11-06,34.0,0,0,0.0
2022-11-06,42.0,0,0,0.0
2022-11-06,47.0,0,0,0.0
2022-11-06,50.0,1,0,0.0
2022-11-06,58.0,1,0,0.0
2022-11-06,67.0,0,0,0.0
2022-11-06,71.0,0,0,0.0
2022-11-06,78.0,1,0,0.0
2022-11-06,84.0,2,0,0.0
2022-11-06,90.0,4,0,0.0
2022-11-06,93.0,2,0,0.0
2022-11-06,97.0,0,0,0.0
2022-11-06,105.0,0,0,0.0
2022-11-06,106.0,1,0,0.0
2022-11-06,111.0,0,0,0.0
2022-11-06,112.0,0,0,0.0
2022-11-06,115.0,0,0,0.0
2022-11-06,128.0,0,0,0.0
2022-11-06,137.0,1,0,0.0
2022-11-06,152.0,0,0,0.0
2022-11-06,156.0,0,0,0.0
2022-11-06,162.0,0,0,0.0
2022-11-06,167.0,2,0,0.0
2022-11-06,175.0,1,0,0.0
2022-11-06,180.0,0,0,0.0
2022-11-06,187.0,0,0,0.0
2022-11-06,188.0,0,0,0.0
2022-11-06,189.0,0,0,0.0
2022-11-06,190.0,0,0,0.0
2022-11-06,199.0,0,0,0.0
2022-11-07,6.0,2,0,0.0
2022-11-07,11.0,2,0,0.0
2022-11-07,18.0,0,0,0.0
2022-11-07,19.0,1,0,0.0
2022-11-07,24.0,1,0,0.0
2022-11-07,28.0,0,0,0.0
2022-11-07,29.0,1,0,0.0
2022-11-07,32.0,0,0,0.0
2022-11-07,34.0,3,1,15.94
2022-11-07,42.0,0,0,0.0
2022-11-07,47.0,1,0,0.0
2022-11-07,50.0,2,1,15.94
2022-11-07,58.0,1,0,0.0
2022-11-07,67.0,0,0,0.0
2022-11-07,70.0,0,0,0.0
2022-11-07,71.0,3,0,0.0
2022-11-07,78.0,0,0,0.0
2022-11-07,84.0,1,0,0.0
2022-11-07,90.0,2,0,0.0
2022-11-07,93.0,1,0,0.0
2022-11-07,105.0,0,0,0.0
2022-11-07,106.0,0,0,0.0
2022-11-07,107.0,0,0,0.0
2022-11-07,111.0,1,0,0.0
2022-11-07,112.0,0,0,0.0
2022-11-07,115.0,0,0,0.0
2022-11-07,128.0,0,0,0.0
2022-11-07,137.0,0,0,0.0
2022-11-07,152.0,2,1,15.94
2022-11-07,156.0,0,0,0.0
2022-11-07,162.0,0,0,0.0
2022-11-07,167.0,0,0,0.0
2022-11-07,175.0,0,0,0.0
2022-11-07,180.0,0,0,0.0
2022-11-07,187.0,0,0,0.0
2022-11-07,188.0,0,0,0.0
2022-11-07,189.0,0,0,0.0
2022-11-07,190.0,0,0,0.0
2022-11-07,199.0,0,0,0.0
2022-11-08,6.0,0,0,0.0
2022-11-08,11.0,0,0,0.0
2022-11-08,18.0,0,0,0.0
2022-11-08,19.0,4,0,0.0
2022-11-08,24.0,0,0,0.0
2022-11-08,28.0,0,0,0.0
2022-11-08,29.0,1,0,0.0
2022-11-08,32.0,0,0,0.0
2022-11-08,34.0,1,0,0.0
2022-11-08,42.0,0,0,0.0
2022-11-08,47.0,0,0,0.0
2022-11-08,50.0,1,0,0.0
2022-11-08,58.0,0,0,0.0
2022-11-08,67.0,0,0,0.0
2022-11-08,70.0,5,0,0.0
2022-11-08,71.0,3,0,0.0
2022-11-08,78.0,0,0,0.0
2022-11-08,84.0,5,0,0.0
2022-11-08,90.0,0,0,0.0
2022-11-08,93.0,0,0,0.0
2022-11-08,105.0,0,0,0.0
2022-11-08,106.0,1,0,0.0
2022-11-08,107.0,0,0,0.0
2022-11-08,111.0,0,0,0.0
2022-11-08,112.0,0,0,0.0
2022-11-08,115.0,1,0,0.0
2022-11-08,128.0,0,0,0.0
2022-11-08,137.0,0,0,0.0
2022-11-08,152.0,0,0,0.0
2022-11-08,156.0,1,0,0.0
2022-11-08,162.0,0,0,0.0
2022-11-08,167.0,0,0,0.0
2022-11-08,175.0,0,0,0.0
2022-11-08,180.0,0,0,0.0
2022-11-08,187.0,0,0,0.0
2022-11-08,188.0,0,0,0.0
2022-11-08,189.0,0,0,0.0
2022-11-08,190.0,0,0,0.0
2022-11-08,199.0,0,0,0.0
2022-11-09,6.0,0,0,0.0
2022-11-09,11.0,0,0,0.0
2022-11-09,18.0,2,0,0.0
2022-11-09,19.0,2,0,0.0
2022-11-09,24.0,1,0,0.0
2022-11-09,28.0,0,0,0.0
2022-11-09,29.0,1,0,0.0
2022-11-09,32.0,0,0,0.0
2022-11-09,34.0,0,0,0.0
2022-11-09,42.0,0,0,0.0
2022-11-09,47.0,1,0,0.0
2022-11-09,50.0,4,0,0.0
2022-11-09,58.0,0,0,0.0
2022-11-09,67.0,1,0,0.0
2022-11-09,68.0,0,0,0.0
2022-11-09,70.0,1,0,0.0
2022-11-09,71.0,5,1,13.49
2022-11-09,78.0,1,0,0.0
2022-11-09,84.0,0,0,0.0
2022-11-09,90.0,0,0,0.0
2022-11-09,93.0,0,0,0.0
2022-11-09,105.0,1,0,0.0
2022-11-09,106.0,1,0,0.0
2022-11-09,107.0,0,0,0.0
2022-11-09,111.0,0,0,0.0
2022-11-09,112.0,1,1,15.94
2022-11-09,115.0,0,0,0.0
2022-11-09,128.0,0,0,0.0
2022-11-09,137.0,0,0,0.0
2022-11-09,152.0,0,0,0.0
2022-11-09,156.0,0,0,0.0
2022-11-09,162.0,0,0,0.0
2022-11-09,167.0,0,0,0.0
2022-11-09,175.0,0,0,0.0
2022-11-09,180.0,1,0,0.0
2022-11-09,187.0,0,0,0.0
2022-11-09,188.0,0,0,0.0
2022-11-09,189.0,0,0,0.0
2022-11-09,190.0,3,0,0.0
2022-11-09,199.0,0,0,0.0
2022-11-10,6.0,1,0,0.0
2022-11-10,11.0,1,0,0.0
2022-11-10,18.0,2,0,0.0
2022-11-10,19.0,0,0,0.0
2022-11-10,24.0,1,1,13.49
2022-11-10,28.0,0,0,0.0
2022-11-10,29.0,1,0,0.0
2022-11-10,32.0,0,0,0.0
2022-11-10,34.0,1,0,0.0
2022-11-10,42.0,0,0,0.0
2022-11-10,47.0,0,0,0.0
2022-11-10,50.0,1,0,0.0
2022-11-10,58.0,1,0,0.0
2022-11-10,67.0,2,0,0.0
2022-11-10,70.0,4,0,0.0
2022-11-10,71.0,1,0,0.0
2022-11-10,78.0,0,0,0.0
2022-11-10,84.0,1,0,0.0
2022-11-10,90.0,0,0,0.0
2022-11-10,93.0,0,0,0.0
2022-11-10,97.0,0,0,0.0
2022-11-10,105.0,0,0,0.0
2022-11-10,106.0,2,0,0.0
2022-11-10,107.0,0,0,0.0
2022-11-10,111.0,0,0,0.0
2022-11-10,112.0,2,0,0.0
2022-11-10,115.0,0,0,0.0
2022-11-10,128.0,0,0,0.0
2022-11-10,137.0,1,0,0.0
2022-11-10,152.0,1,0,0.0
2022-11-10,156.0,0,0,0.0
2022-11-10,162.0,0,0,0.0
2022-11-10,167.0,0,0,0.0
2022-11-10,175.0,0,0,0.0
2022-11-10,180.0,0,0,0.0
2022-11-10,187.0,0,0,0.0
2022-11-10,188.0,0,0,0.0
2022-11-10,189.0,0,0,0.0
2022-11-10,190.0,1,0,0.0
2022-11-10,199.0,0,0,0.0
2022-11-11,6.0,1,0,0.0
2022-11-11,11.0,1,0,0.0
2022-11-11,18.0,1,0,0.0
2022-11-11,19.0,1,0,0.0
2022-11-11,24.0,1,0,0.0
2022-11-11,28.0,0,0,0.0
2022-11-11,29.0,1,1,15.94
2022-11-11,32.0,1,0,0.0
2022-11-11,34.0,0,0,0.0
2022-11-11,42.0,1,1,15.94
2022-11-11,47.0,0,0,0.0
2022-11-11,50.0,6,1,13.49
2022-11-11,58.0,0,0,0.0
2022-11-11,67.0,0,0,0.0
2022-11-11,70.0,3,2,30.43
2022-11-11,71.0,1,2,31.88
2022-11-11,78.0,0,0,0.0
2022-11-11,84.0,1,0,0.0
2022-11-11,90.0,0,0,0.0
2022-11-11,93.0,0,0,0.0
2022-11-11,105.0,0,0,0.0
2022-11-11,106.0,0,0,0.0
2022-11-11,107.0,0,0,0.0
2022-11-11,111.0,0,0,0.0
2022-11-11,112.0,1,0,0.0
2022-11-11,115.0,0,0,0.0
2022-11-11,128.0,0,0,0.0
2022-11-11,137.0,0,0,0.0
2022-11-11,152.0,0,0,0.0
2022-11-11,156.0,0,0,0.0
2022-11-11,162.0,0,0,0.0
2022-11-11,167.0,0,0,0.0
2022-11-11,175.0,0,0,0.0
2022-11-11,180.0,0,0,0.0
2022-11-11,187.0,0,0,0.0
2022-11-11,188.0,0,0,0.0
2022-11-11,189.0,0,0,0.0
2022-11-11,190.0,1,0,0.0
2022-11-11,199.0,0,0,0.0
2022-11-12,6.0,1,0,0.0
2022-11-12,11.0,1,0,0.0
2022-11-12,18.0,1,0,0.0
2022-11-12,19.0,2,0,0.0
2022-11-12,24.0,1,0,0.0
2022-11-12,28.0,0,0,0.0
2022-11-12,29.0,0,0,0.0
2022-11-12,32.0,1,0,0.0
2022-11-12,34.0,0,0,0.0
2022-11-12,42.0,0,0,0.0
2022-11-12,47.0,0,0,0.0
2022-11-12,50.0,4,1,15.94
2022-11-12,58.0,0,0,0.0
2022-11-12,67.0,0,0,0.0
2022-11-12,70.0,2,0,0.0
2022-11-12,71.0,0,0,0.0
2022-11-12,78.0,0,0,0.0
2022-11-12,84.0,1,0,0.0
2022-11-12,90.0,1,0,0.0
2022-11-12,93.0,2,1,15.94
2022-11-12,105.0,1,1,13.49
2022-11-12,106.0,1,0,0.0
2022-11-12,107.0,1,1,15.94
2022-11-12,111.0,2,0,0.0
2022-11-12,112.0,0,0,0.0
2022-11-12,115.0,0,0,0.0
2022-11-12,128.0,0,0,0.0
2022-11-12,137.0,0,0,0.0
2022-11-12,152.0,0,0,0.0
2022-11-12,156.0,0,0,0.0
2022-11-12,162.0,1,0,0.0
2022-11-12,167.0,0,0,0.0
2022-11-12,175.0,0,0,0.0
2022-11-12,180.0,0,0,0.0
2022-11-12,187.0,0,0,0.0
2022-11-12,188.0,0,0,0.0
2022-11-12,189.0,0,0,0.0
2022-11-12,190.0,0,0,0.0
2022-11-12,199.0,0,0,0.0
2022-11-13,6.0,2,0,0.0
2022-11-13,11.0,1,0,0.0
2022-11-13,18.0,0,0,0.0
2022-11-13,19.0,1,0,0.0
2022-11-13,24.0,1,0,0.0
2022-11-13,28.0,0,0,0.0
2022-11-13,29.0,1,0,0.0
2022-11-13,32.0,0,0,0.0
2022-11-13,34.0,0,0,0.0
2022-11-13,42.0,0,0,0.0
2022-11-13,47.0,1,0,0.0
2022-11-13,50.0,5,0,0.0
2022-11-13,58.0,0,0,0.0
2022-11-13,67.0,1,0,0.0
2022-11-13,70.0,7,2,31.88
2022-11-13,71.0,2,0,0.0
2022-11-13,78.0,1,0,0.0
2022-11-13,84.0,0,0,0.0
2022-11-13,90.0,4,1,15.94
2022-11-13,93.0,1,0,0.0
2022-11-13,105.0,0,0,0.0
2022-11-13,106.0,4,0,0.0
2022-11-13,107.0,1,0,0.0
2022-11-13,111.0,1,0,0.0
2022-11-13,112.0,0,0,0.0
2022-11-13,115.0,0,0,0.0
2022-11-13,128.0,0,0,0.0
2022-11-13,137.0,0,0,0.0
2022-11-13,152.0,2,0,0.0
2022-11-13,156.0,0,0,0.0
2022-11-13,162.0,4,0,0.0
2022-11-13,167.0,0,0,0.0
2022-11-13,175.0,0,0,0.0
2022-11-13,180.0,0,0,0.0
2022-11-13,187.0,0,0,0.0
2022-11-13,188.0,0,0,0.0
2022-11-13,189.0,0,0,0.0
2022-11-13,190.0,0,0,0.0
2022-11-13,199.0,0,0,0.0
2022-11-14,6.0,0,0,0.0
2022-11-14,11.0,0,0,0.0
2022-11-14,18.0,3,1,15.94
2022-11-14,19.0,1,0,0.0
2022-11-14,24.0,0,0,0.0
2022-11-14,28.0,0,0,0.0
2022-11-14,29.0,0,0,0.0
2022-11-14,32.0,2,1,15.94
2022-11-14,34.0,4,1,15.94
2022-11-14,42.0,0,0,0.0
2022-11-14,47.0,0,0,0.0
2022-11-14,50.0,6,1,15.94
2022-11-14,58.0,0,0,0.0
2022-11-14,67.0,1,0,0.0
2022-11-14,70.0,0,0,0.0
2022-11-14,71.0,0,0,0.0
2022-11-14,78.0,0,0,0.0
2022-11-14,84.0,0,0,0.0
2022-11-14,90.0,3,2,31.88
2022-11-14,93.0,1,0,0.0
2022-11-14,97.0,0,0,0.0
2022-11-14,105.0,1,0,0.0
2022-11-14,106.0,0,0,0.0
2022-11-14,107.0,0,0,0.0
2022-11-14,111.0,0,0,0.0
2022-11-14,112.0,0,0,0.0
2022-11-14,115.0,0,0,0.0
2022-11-14,128.0,0,0,0.0
2022-11-14,137.0,0,0,0.0
2022-11-14,152.0,0,0,0.0
2022-11-14,156.0,0,0,0.0
2022-11-14,162.0,0,0,0.0
2022-11-14,167.0,0,0,0.0
2022-11-14,175.0,0,0,0.0
2022-11-14,180.0,0,0,0.0
2022-11-14,187.0,0,0,0.0
2022-11-14,188.0,1,0,0.0
2022-11-14,189.0,0,0,0.0
2022-11-14,190.0,0,0,0.0
2022-11-14,199.0,0,0,0.0
2022-11-15,6.0,0,0,0.0
2022-11-15,11.0,0,0,0.0
2022-11-15,18.0,1,0,0.0
2022-11-15,19.0,1,0,0.0
2022-11-15,24.0,0,0,0.0
2022-11-15,28.0,0,0,0.0
2022-11-15,29.0,1,0,0.0
2022-11-15,32.0,0,0,0.0
2022-11-15,34.0,2,0,0.0
2022-11-15,42.0,1,0,0.0
2022-11-15,47.0,1,0,0.0
2022-11-15,50.0,11,0,0.0
2022-11-15,58.0,0,0,0.0
2022-11-15,67.0,0,0,0.0
2022-11-15,70.0,0,0,0.0
2022-11-15,71.0,0,0,0.0
2022-11-15,78.0,0,0,0.0
2022-11-15,84.0,2,0,0.0
2022-11-15,90.0,2,1,15.94
2022-11-15,93.0,1,0,0.0
2022-11-15,105.0,0,0,0.0
2022-11-15,106.0,0,0,0.0
2022-11-15,107.0,0,0,0.0
2022-11-15,111.0,0,0,0.0
2022-11-15,112.0,0,0,0.0
2022-11-15,115.0,1,0,0.0
2022-11-15,128.0,0,0,0.0
2022-11-15,137.0,1,0,0.0
2022-11-15,152.0,0,0,0.0
2022-11-15,156.0,1,1,15.94
2022-11-15,162.0,0,0,0.0
2022-11-15,167.0,0,0,0.0
2022-11-15,175.0,0,0,0.0
2022-11-15,180.0,0,0,0.0
2022-11-15,187.0,0,0,0.0
2022-11-15,188.0,1,1,15.94
2022-11-15,189.0,0,0,0.0
2022-11-15,190.0,0,0,0.0
2022-11-15,199.0,0,0,0.0
2022-11-16,6.0,0,0,0.0
2022-11-16,11.0,0,0,0.0
2022-11-16,18.0,2,0,0.0
2022-11-16,19.0,0,0,0.0
2022-11-16,24.0,0,0,0.0
2022-11-16,28.0,0,0,0.0
2022-11-16,29.0,0,0,0.0
2022-11-16,32.0,0,0,0.0
2022-11-16,34.0,2,0,0.0
2022-11-16,42.0,1,0,0.0
2022-11-16,47.0,0,0,0.0
2022-11-16,50.0,1,0,0.0
2022-11-16,58.0,1,0,0.0
2022-11-16,67.0,0,0,0.0
2022-11-16,68.0,0,0,0.0
2022-11-16,70.0,1,0,0.0
2022-11-16,71.0,1,0,0.0
2022-11-16,78.0,1,0,0.0
2022-11-16,84.0,0,0,0.0
2022-11-16,90.0,3,0,0.0
2022-11-16,93.0,1,0,0.0
2022-11-16,97.0,0,0,0.0
2022-11-16,105.0,2,0,0.0
2022-11-16,106.0,0,0,0.0
2022-11-16,107.0,1,0,0.0
2022-11-16,111.0,0,0,0.0
2022-11-16,112.0,0,0,0.0
2022-11-16,115.0,0,0,0.0
2022-11-16,128.0,0,0,0.0
2022-11-16,137.0,1,2,31.88
2022-11-16,152.0,0,0,0.0
2022-11-16,156.0,0,0,0.0
2022-11-16,162.0,0,0,0.0
2022-11-16,167.0,0,0,0.0
2022-11-16,175.0,0,0,0.0
2022-11-16,180.0,0,0,0.0
2022-11-16,187.0,0,0,0.0
2022-11-16,188.0,0,0,0.0
2022-11-16,189.0,0,0,0.0
2022-11-16,190.0,2,0,0.0
2022-11-16,199.0,0,0,0.0
2022-11-17,6.0,1,0,0.0
2022-11-17,11.0,0,0,0.0
2022-11-17,18.0,0,0,0.0
2022-11-17,19.0,0,0,0.0
2022-11-17,24.0,1,0,0.0
2022-11-17,28.0,1,1,15.94
2022-11-17,29.0,0,0,0.0
2022-11-17,32.0,0,0,0.0
2022-11-17,34.0,2,0,0.0
2022-11-17,42.0,0,0,0.0
2022-11-17,47.0,0,0,0.0
2022-11-17,50.0,3,0,0.0
2022-11-17,67.0,1,0,0.0
2022-11-17,68.0,0,0,0.0
2022-11-17,70.0,2,0,0.0
2022-11-17,71.0,0,0,0.0
2022-11-17,78.0,2,0,0.0
2022-11-17,84.0,0,0,0.0
2022-11-17,90.0,1,0,0.0
2022-11-17,93.0,1,0,0.0
2022-11-17,97.0,0,0,0.0
2022-11-17,105.0,4,0,0.0
2022-11-17,106.0,0,0,0.0
2022-11-17,107.0,2,0,0.0
2022-11-17,111.0,1,0,0.0
2022-11-17,112.0,0,0,0.0
2022-11-17,115.0,0,0,0.0
2022-11-17,137.0,0,0,0.0
2022-11-17,152.0,0,0,0.0
2022-11-17,162.0,0,0,0.0
2022-11-17,167.0,0,0,0.0
2022-11-17,175.0,0,0,0.0
2022-11-17,180.0,0,0,0.0
2022-11-17,187.0,0,0,0.0
2022-11-17,188.0,0,0,0.0
2022-11-17,189.0,0,0,0.0
2022-11-17,190.0,2,0,0.0
2022-11-17,199.0,0,0,0.0
2022-11-18,6.0,1,0,0.0
2022-11-18,11.0,0,0,0.0
2022-11-18,18.0,2,0,0.0
2022-11-18,19.0,0,0,0.0
2022-11-18,24.0,1,0,0.0
2022-11-18,28.0,0,0,0.0
2022-11-18,29.0,1,0,0.0
2022-11-18,32.0,0,0,0.0
2022-11-18,34.0,2,0,0.0
2022-11-18,42.0,0,0,0.0
2022-11-18,47.0,0,0,0.0
2022-11-18,50.0,2,0,0.0
2022-11-18,58.0,0,0,0.0
2022-11-18,67.0,1,0,0.0
2022-11-18,70.0,4,0,0.0
2022-11-18,71.0,2,1,15.94
2022-11-18,78.0,1,1,15.94
2022-11-18,84.0,0,0,0.0
2022-11-18,90.0,6,0,0.0
2022-11-18,93.0,0,0,0.0
2022-11-18,97.0,0,0,0.0
2022-11-18,105.0,1,0,0.0
2022-11-18,106.0,0,0,0.0
2022-11-18,107.0,0,0,0.0
2022-11-18,111.0,0,0,0.0
2022-11-18,112.0,1,0,0.0
2022-11-18,115.0,0,0,0.0
2022-11-18,137.0,0,0,0.0
2022-11-18,152.0,0,0,0.0
2022-11-18,156.0,1,0,0.0
2022-11-18,162.0,0,0,0.0
2022-11-18,167.0,0,0,0.0
2022-11-18,175.0,0,0,0.0
2022-11-18,180.0,1,0,0.0
2022-11-18,187.0,0,0,0.0
2022-11-18,188.0,1,0,0.0
2022-11-18,189.0,0,0,0.0
2022-11-18,190.0,0,0,0.0
2022-11-18,199.0,0,0,0.0
2022-11-19,6.0,0,0,0.0
2022-11-19,11.0,1,0,0.0
2022-11-19,18.0,0,0,0.0
2022-11-19,19.0,0,0,0.0
2022-11-19,24.0,1,0,0.0
2022-11-19,28.0,0,0,0.0
2022-11-19,29.0,0,0,0.0
2022-11-19,32.0,0,0,0.0
2022-11-19,34.0,0,0,0.0
2022-11-19,42.0,1,0,0.0
2022-11-19,47.0,1,0,0.0
2022-11-19,50.0,0,0,0.0
2022-11-19,58.0,0,0,0.0
2022-11-19,67.0,0,0,0.0
2022-11-19,68.0,0,0,0.0
2022-11-19,70.0,1,0,0.0
2022-11-19,71.0,0,0,0.0
2022-11-19,78.0,1,0,0.0
2022-11-19,84.0,1,1,15.94
2022-11-19,90.0,6,0,0.0
2022-11-19,93.0,0,0,0.0
2022-11-19,97.0,0,0,0.0
2022-11-19,105.0,3,0,0.0
2022-11-19,106.0,1,0,0.0
2022-11-19,107.0,0,0,0.0
2022-11-19,111.0,0,0,0.0
2022-11-19,112.0,0,0,0.0
2022-11-19,115.0,2,0,0.0
2022-11-19,128.0,0,0,0.0
2022-11-19,137.0,2,0,0.0
2022-11-19,152.0,0,0,0.0
2022-11-19,156.0,1,0,0.0
2022-11-19,162.0,0,0,0.0
2022-11-19,167.0,0,0,0.0
2022-11-19,175.0,0,0,0.0
2022-11-19,187.0,0,0,0.0
2022-11-19,188.0,2,0,0.0
2022-11-19,189.0,2,0,0.0
2022-11-19,190.0,3,2,45.370000000000005
2022-11-19,199.0,1,0,0.0
2022-11-20,6.0,1,0,0.0
2022-11-20,11.0,0,0,0.0
2022-11-20,18.0,0,0,0.0
2022-11-20,19.0,0,0,0.0
2022-11-20,24.0,2,0,0.0
2022-11-20,28.0,1,0,0.0
2022-11-20,29.0,0,0,0.0
2022-11-20,32.0,2,2,29.43
2022-11-20,34.0,0,0,0.0
2022-11-20,42.0,0,0,0.0
2022-11-20,47.0,0,0,0.0
2022-11-20,50.0,3,1,15.94
2022-11-20,58.0,2,3,48.82
2022-11-20,67.0,2,1,15.94
2022-11-20,70.0,1,0,0.0
2022-11-20,71.0,1,1,15.94
2022-11-20,78.0,1,0,0.0
2022-11-20,84.0,0,0,0.0
2022-11-20,90.0,3,1,13.49
2022-11-20,93.0,0,0,0.0
2022-11-20,97.0,0,0,0.0
2022-11-20,105.0,3,0,0.0
2022-11-20,106.0,0,0,0.0
2022-11-20,107.0,0,0,0.0
2022-11-20,111.0,0,0,0.0
2022-11-20,112.0,1,0,0.0
2022-11-20,115.0,0,0,0.0
2022-11-20,137.0,2,0,0.0
2022-11-20,152.0,0,0,0.0
2022-11-20,156.0,0,0,0.0
2022-11-20,162.0,0,0,0.0
2022-11-20,167.0,1,1,15.94
2022-11-20,175.0,0,0,0.0
2022-11-20,180.0,1,0,0.0
2022-11-20,187.0,0,0,0.0
2022-11-20,188.0,1,1,15.94
2022-11-20,189.0,1,0,0.0
2022-11-20,190.0,2,0,0.0
2022-11-20,199.0,0,0,0.0
2022-11-21,6.0,1,0,0.0
2022-11-21,11.0,1,0,0.0
2022-11-21,18.0,1,0,0.0
2022-11-21,19.0,0,0,0.0
2022-11-21,24.0,0,0,0.0
2022-11-21,28.0,0,0,0.0
2022-11-21,29.0,0,0,0.0
2022-11-21,32.0,1,0,0.0
